rankings,contests,ani_num
22165,9,-1
22166,16,0
22167,29,0
22168,46,0
22169,30,0
22170,26,0
22171,127,1
22172,49,0
22173,18,1
22174,41,0
22175,25,0
22226,22,-1
22227,10,-1
22228,2,-1
22229,40,0
22230,9,0
22231,19,0
22232,33,1
22233,28,0
22234,35,-1
22235,5,0
22236,7,0
22237,11,-1
22238,6,-1
22239,14,0
22240,27,0
22241,7,-1
22242,86,-1
22243,29,0
22244,9,-1
22245,28,0
22246,107,0
22247,43,0
22248,42,0
22249,17,0
22250,19,0
22276,196,0
22277,55,0
22278,30,3
22279,57,-1
22280,180,3
22281,28,0
22282,63,0
22283,12,0
22284,23,0
22285,50,0
22286,31,0
22287,25,0
22288,56,0
22289,16,0
22290,46,0
22291,46,-1
22292,3,0
22293,47,0
22294,10,2
22295,49,0
22296,168,-1
22297,11,0
22298,24,0
22299,12,-1
22300,118,0
22301,11,3
22302,26,-1
22303,12,0
22304,46,0
22305,17,-1
22306,26,-1
22307,98,-1
22308,16,-1
22309,31,-1
22310,23,0
22311,7,0
22312,46,-1
22313,20,0
22314,7,0
22315,20,0
22316,27,-1
22317,45,0
22318,65,1
22319,123,0
22320,19,0
22321,17,0
22322,24,0
22323,23,-1
22324,18,0
22325,14,-1
22326,26,0
22327,33,0
22328,132,-1
22329,64,0
22330,98,-1
22331,7,0
22332,13,-1
22333,30,-1
22334,5,-1
22335,67,-1
22336,71,-1
22337,147,0
22338,22,0
22339,85,0
22340,24,0
22341,2,-1
22342,37,3
22343,10,-1
22344,29,0
22345,10,-1
22346,12,0
22347,286,0
22348,39,0
22349,44,0
22350,5,-1
22376,19,0
22377,53,0
22378,17,0
22379,14,0
22380,57,0
22381,19,0
22382,10,0
22383,16,0
22384,31,1
22385,16,1
22386,28,0
22387,7,0
22388,27,-1
22389,7,0
22390,6,2
22391,20,-1
22392,13,0
22393,19,0
22394,6,3
22395,13,0
22396,46,0
22397,42,4
22398,6,0
22399,34,0
22400,8,-1
22401,14,-1
22402,6,-1
22403,5,0
22404,29,0
22405,14,0
22406,17,0
22407,24,0
22408,42,-1
22409,8,3
22410,47,0
22411,3,0
22412,39,1
22413,131,0
22414,25,0
22415,4,-1
22416,59,0
22417,83,0
22418,43,0
22419,35,3
22420,161,0
22421,5,-1
22422,9,3
22423,46,0
22424,17,-1
22425,19,-1
22426,21,-1
22427,16,0
22428,34,0
22429,40,4
22430,32,0
22431,29,-1
22432,19,0
22433,16,0
22434,6,-1
22435,14,0
22436,86,0
22437,5,0
22438,30,-1
22439,4,0
22440,39,1
22441,45,-1
22442,2,-1
22443,5,0
22444,5,0
22445,64,0
22446,26,0
22447,44,0
22448,40,0
22449,7,-1
22450,13,-1
22451,87,4
22452,52,0
22453,10,0
22454,29,0
22455,4,0
22456,29,-1
22457,18,0
22458,39,0
22459,26,-1
22460,34,0
22461,10,-1
22462,16,-1
22463,28,-1
22464,7,0
22465,25,0
22466,30,0
22467,12,-1
22468,14,-1
22469,49,-1
22470,21,0
22471,7,-1
22472,30,-1
22473,64,-1
22474,28,-1
22475,16,0
22476,25,0
22477,54,2
22478,47,0
22479,4,4
22480,15,0
22481,6,0
22482,13,0
22483,31,0
22484,91,0
22485,2,-1
22486,37,0
22487,32,1
22488,16,0
22489,24,-1
22490,6,-1
22491,9,0
22492,75,-1
22493,31,0
22494,21,0
22495,25,-1
22496,30,-1
22497,7,0
22498,22,0
22499,12,-1
22500,53,0
22526,5,0
22527,6,3
22528,8,3
22529,26,3
22530,31,-1
22531,8,0
22532,16,-1
22533,10,2
22534,20,3
22535,36,0
22536,37,0
22537,27,0
22538,41,0
22539,9,-1
22540,27,0
22541,5,-1
22542,36,0
22543,13,0
22544,22,-1
22545,25,-1
22546,40,0
22547,16,-1
22548,19,0
22549,18,0
22550,16,-1
22551,32,3
22552,3,0
22553,24,0
22554,7,-1
22555,8,1
22556,28,-1
22557,4,0
22558,24,-1
22559,19,1
22560,18,0
22561,49,0
22562,31,0
22563,70,0
22564,15,1
22565,3,-1
22566,16,0
22567,87,1
22568,56,0
22569,69,0
22570,19,0
22571,16,0
22572,45,0
22573,76,-1
22574,85,0
22575,27,-1
22651,115,-1
22652,10,3
22653,18,0
22654,14,1
22655,17,1
22656,31,0
22657,31,0
22658,12,0
22659,18,0
22660,22,0
22661,44,1
22662,17,1
22663,108,0
22664,32,0
22665,14,-1
22666,32,0
22667,36,0
22668,13,0
22669,18,-1
22670,11,1
22671,46,0
22672,21,-1
22673,29,0
22674,20,0
22675,26,-1
22676,9,-1
22677,15,0
22678,31,-1
22679,17,-1
22680,38,0
22681,7,-1
22682,15,0
22683,13,-1
22684,57,0
22685,12,-1
22686,2,-1
22687,9,0
22688,53,0
22689,8,0
22690,11,0
22691,45,4
22692,52,0
22693,15,-1
22694,17,0
22695,86,0
22696,10,3
22697,83,-1
22698,19,0
22699,13,-1
22700,54,-1
22701,8,0
22702,31,0
22703,0,-1
22704,7,-1
22705,14,0
22706,4,-1
22707,42,3
22708,26,0
22709,47,0
22710,18,3
22711,48,0
22712,30,-1
22713,57,0
22714,60,0
22715,13,0
22716,6,0
22717,23,3
22718,10,0
22719,27,4
22720,69,2
22721,5,0
22722,32,0
22723,58,0
22724,41,0
22725,23,0
22726,2,0
22727,8,-1
22728,38,0
22729,22,0
22730,29,0
22731,46,-1
22732,30,-1
22733,28,-1
22734,4,2
22735,0,0
22736,4,0
22737,37,3
22738,68,0
22739,11,0
22740,51,-1
22741,35,1
22742,35,0
22743,61,0
22744,39,0
22745,10,0
22746,31,0
22747,82,0
22748,13,0
22749,9,0
22750,32,-1
22776,5,3
22777,45,0
22778,62,2
22779,62,0
22780,33,-1
22781,54,0
22782,28,0
22783,14,0
22784,6,-1
22785,28,0
22786,11,0
22787,26,0
22788,27,3
22789,17,-1
22790,2,-1
22791,26,3
22792,20,0
22793,14,0
22794,87,0
22795,2,0
22796,32,-1
22797,12,0
22798,17,-1
22799,11,-1
22800,17,0
22826,21,0
22827,59,-1
22828,45,-1
22829,7,-1
22830,25,0
22831,54,-1
22832,10,3
22833,26,4
22834,9,-1
22835,42,0
22836,81,0
22837,28,-1
22838,31,0
22839,32,0
22840,28,0
22841,34,0
22842,58,0
22843,7,0
22844,14,0
22845,119,-1
22846,55,0
22847,61,0
22848,7,4
22849,10,0
22850,23,4
22901,23,-1
22902,19,3
22903,26,2
22904,62,0
22905,16,0
22906,16,-1
22907,20,0
22908,23,0
22909,6,0
22910,17,0
22911,8,0
22912,25,0
22913,40,0
22914,21,0
22915,40,0
22916,6,-1
22917,11,0
22918,73,0
22919,32,3
22920,16,0
22921,28,0
22922,29,0
22923,17,0
22924,5,0
22925,8,0
22951,271,0
22952,110,-1
22953,5,0
22954,25,-1
22955,2,-1
22956,49,0
22957,4,1
22958,38,0
22959,8,3
22960,54,0
22961,21,-1
22962,33,-1
22963,31,0
22964,20,0
22965,20,1
22966,22,1
22967,13,0
22968,153,-1
22969,34,0
22970,45,0
22971,15,0
22972,23,2
22973,5,0
22974,6,0
22975,43,0
23001,103,0
23002,5,-1
23003,25,0
23004,21,0
23005,20,0
23006,12,0
23007,3,-1
23008,13,-1
23009,11,0
23010,14,0
23011,6,-1
23012,37,0
23013,25,-1
23014,33,0
23015,187,0
23016,10,0
23017,20,-1
23018,10,0
23019,14,-1
23020,16,3
23021,31,-1
23022,26,1
23023,57,0
23024,61,0
23025,55,1
23026,26,-1
23027,38,3
23028,9,0
23029,110,-1
23030,15,3
23031,10,0
23032,21,-1
23033,28,-1
23034,18,0
23035,45,0
23036,19,0
23037,40,0
23038,33,0
23039,12,0
23040,31,0
23041,80,0
23042,12,0
23043,47,0
23044,30,2
23045,13,0
23046,3,-1
23047,23,0
23048,6,0
23049,40,0
23050,16,-1
23051,24,0
23052,17,-1
23053,9,-1
23054,7,0
23055,9,-1
23056,30,-1
23057,19,1
23058,91,-1
23059,15,-1
23060,10,0
23061,10,0
23062,29,0
23063,20,0
23064,29,-1
23065,20,0
23066,48,0
23067,41,0
23068,2,0
23069,54,3
23070,2,0
23071,10,0
23072,15,4
23073,22,0
23074,15,0
23075,20,-1
23101,26,0
23102,25,0
23103,11,-1
23104,2,4
23105,30,0
23106,89,0
23107,5,0
23108,17,0
23109,7,-1
23110,60,0
23111,36,-1
23112,3,-1
23113,33,0
23114,8,0
23115,15,-1
23116,13,-1
23117,10,0
23118,37,0
23119,36,-1
23120,38,0
23121,36,0
23122,34,-1
23123,20,0
23124,19,0
23125,3,0
23126,5,0
23127,33,0
23128,29,-1
23129,21,0
23130,14,0
23131,31,0
23132,46,0
23133,38,3
23134,20,2
23135,14,0
23136,8,2
23137,72,2
23138,35,0
23139,123,4
23140,8,1
23141,18,0
23142,24,-1
23143,43,0
23144,9,0
23145,33,0
23146,7,-1
23147,40,4
23148,26,3
23149,291,0
23150,78,-1
23151,35,0
23152,16,0
23153,14,0
23154,11,-1
23155,12,-1
23156,23,0
23157,20,-1
23158,46,4
23159,47,0
23160,32,-1
23161,8,0
23162,24,0
23163,68,0
23164,46,2
23165,22,1
23166,15,0
23167,5,0
23168,5,0
23169,51,0
23170,38,-1
23171,10,-1
23172,8,0
23173,56,0
23174,8,0
23175,34,2
23251,5,2
23252,11,-1
23253,9,-1
23254,7,0
23255,14,3
23256,20,0
23257,18,0
23258,40,0
23259,43,0
23260,132,0
23261,249,2
23262,6,-1
23263,36,0
23264,128,2
23265,19,3
23266,3,0
23267,34,-1
23268,23,0
23269,123,0
23270,7,0
23271,54,0
23272,24,-1
23273,6,0
23274,16,-1
23275,36,-1
23326,9,0
23327,24,-1
23328,72,-1
23329,8,3
23330,31,0
23331,16,-1
23332,79,4
23333,8,0
23334,29,-1
23335,25,-1
23336,24,3
23337,2,0
23338,18,0
23339,5,0
23340,12,-1
23341,4,0
23342,24,3
23343,4,-1
23344,304,0
23345,16,4
23346,6,3
23347,31,0
23348,32,0
23349,5,-1
23350,18,0
23376,69,0
23377,53,-1
23378,5,-1
23379,19,0
23380,94,-1
23381,34,0
23382,14,-1
23383,29,3
23384,161,0
23385,8,0
23386,4,0
23387,11,3
23388,3,0
23389,16,0
23390,58,0
23391,16,-1
23392,81,0
23393,22,0
23394,51,0
23395,24,-1
23396,28,-1
23397,68,-1
23398,14,0
23399,31,0
23400,24,2
23451,17,0
23452,5,-1
23453,16,-1
23454,0,-1
23455,32,-1
23456,30,-1
23457,13,0
23458,32,-1
23459,30,0
23460,26,0
23461,17,0
23462,8,-1
23463,34,0
23464,17,2
23465,27,-1
23466,17,0
23467,28,0
23468,20,2
23469,2,2
23470,15,0
23471,37,-1
23472,34,-1
23473,29,3
23474,22,0
23475,9,0
23476,2,0
23477,44,0
23478,87,2
23479,114,-1
23480,9,0
23481,16,-1
23482,71,0
23483,19,-1
23484,3,2
23485,71,1
23486,40,0
23487,41,1
23488,152,-1
23489,126,-1
23490,12,-1
23491,51,0
23492,19,-1
23493,112,4
23494,55,-1
23495,29,0
23496,22,0
23497,7,1
23498,14,0
23499,37,0
23500,6,0
23526,27,1
23527,16,0
23528,33,-1
23529,10,0
23530,33,0
23531,37,0
23532,18,0
23533,20,0
23534,25,0
23535,78,-1
23536,28,0
23537,40,-1
23538,11,-1
23539,4,0
23540,247,-1
23541,12,0
23542,44,-1
23543,4,-1
23544,27,4
23545,6,-1
23546,79,0
23547,39,1
23548,32,2
23549,5,0
23550,63,1
23551,127,-1
23552,2,0
23553,7,0
23554,6,-1
23555,21,0
23556,84,0
23557,21,0
23558,41,0
23559,2,-1
23560,55,0
23561,4,0
23562,33,-1
23563,7,-1
23564,29,-1
23565,5,0
23566,51,0
23567,14,0
23568,17,0
23569,14,0
23570,25,-1
23571,36,0
23572,36,-1
23573,23,0
23574,26,0
23575,150,1
23601,6,-1
23602,20,0
23603,14,0
23604,15,0
23605,18,-1
23606,24,1
23607,8,-1
23608,39,1
23609,8,0
23610,9,-1
23611,16,4
23612,11,3
23613,12,0
23614,7,-1
23615,12,0
23616,9,0
23617,27,4
23618,15,1
23619,34,1
23620,44,0
23621,31,-1
23622,31,0
23623,119,0
23624,14,0
23625,70,0
23626,19,0
23627,5,0
23628,21,1
23629,19,0
23630,12,0
23631,17,0
23632,3,0
23633,3,-1
23634,5,0
23635,13,0
23636,12,0
23637,33,2
23638,81,0
23639,6,-1
23640,13,0
23641,32,3
23642,6,0
23643,8,-1
23644,69,0
23645,19,-1
23646,33,2
23647,4,0
23648,32,0
23649,7,0
23650,45,0
23651,8,0
23652,7,-1
23653,51,1
23654,43,0
23655,47,0
23656,19,0
23657,18,0
23658,70,0
23659,16,-1
23660,13,0
23661,38,2
23662,25,-1
23663,4,-1
23664,11,-1
23665,59,0
23666,51,0
23667,11,-1
23668,26,0
23669,14,2
23670,13,0
23671,18,0
23672,29,-1
23673,37,3
23674,21,0
23675,42,0
23676,37,0
23677,54,0
23678,2,-1
23679,15,0
23680,4,-1
23681,29,0
23682,26,1
23683,23,-1
23684,12,0
23685,17,0
23686,52,1
23687,54,0
23688,17,0
23689,69,0
23690,43,-1
23691,9,-1
23692,11,0
23693,13,0
23694,16,0
23695,54,0
23696,47,3
23697,3,-1
23698,52,0
23699,25,0
23700,25,0
23701,58,-1
23702,42,0
23703,42,0
23704,30,1
23705,26,0
23706,30,1
23707,23,0
23708,15,-1
23709,6,0
23710,20,0
23711,5,-1
23712,9,0
23713,60,0
23714,35,-1
23715,12,0
23716,22,0
23717,50,0
23718,26,-1
23719,28,0
23720,11,0
23721,45,-1
23722,12,0
23723,15,0
23724,26,-1
23725,6,-1
23726,26,-1
23727,45,3
23728,31,3
23729,34,4
23730,27,-1
23731,16,0
23732,17,0
23733,34,0
23734,3,0
23735,5,-1
23736,46,0
23737,69,3
23738,49,0
23739,40,0
23740,34,0
23741,7,-1
23742,11,3
23743,35,0
23744,2,-1
23745,5,0
23746,154,0
23747,40,-1
23748,5,0
23749,18,0
23750,20,0
23751,0,0
23752,34,0
23753,84,2
23754,70,0
23755,39,4
23756,13,-1
23757,37,0
23758,36,0
23759,28,0
23760,36,1
23761,6,0
23762,6,0
23763,7,0
23764,91,0
23765,10,0
23766,17,0
23767,9,0
23768,8,-1
23769,24,-1
23770,22,0
23771,19,-1
23772,19,0
23773,60,0
23774,14,0
23775,22,0
23901,14,-1
23902,23,0
23903,60,3
23904,15,0
23905,22,0
23906,10,0
23907,22,-1
23908,35,0
23909,17,0
23910,13,0
23911,14,-1
23912,9,0
23913,17,-1
23914,55,3
23915,12,-1
23916,47,0
23917,10,0
23918,23,0
23919,62,0
23920,8,3
23921,88,0
23922,29,3
23923,14,2
23924,8,0
23925,19,0
23926,2,-1
23927,17,0
23928,22,-1
23929,36,-1
23930,9,0
23931,20,1
23932,4,0
23933,12,4
23934,74,0
23935,13,0
23936,27,-1
23937,16,0
23938,11,0
23939,0,-1
23940,9,0
23941,20,3
23942,6,0
23943,20,0
23944,30,0
23945,12,0
23946,20,3
23947,27,-1
23948,22,0
23949,42,-1
23950,25,0
23951,38,0
23952,5,-1
23953,35,-1
23954,27,3
23955,87,3
23956,32,-1
23957,77,0
23958,19,-1
23959,43,2
23960,54,0
23961,201,-1
23962,13,2
23963,29,0
23964,105,0
23965,40,-1
23966,45,-1
23967,39,0
23968,14,-1
23969,42,0
23970,13,0
23971,28,0
23972,40,-1
23973,24,0
23974,20,4
23975,8,0
24051,8,1
24052,57,0
24053,0,0
24054,11,-1
24055,20,-1
24056,21,0
24057,34,0
24058,14,0
24059,12,0
24060,71,0
24061,11,1
24062,9,0
24063,34,0
24064,48,0
24065,11,-1
24066,15,0
24067,18,-1
24068,10,3
24069,45,0
24070,11,-1
24071,7,0
24072,20,-1
24073,6,-1
24074,8,1
24075,85,0
24076,109,3
24077,6,0
24078,6,0
24079,9,0
24080,94,0
24081,73,0
24082,60,-1
24083,17,-1
24084,17,-1
24085,16,0
24086,17,-1
24087,17,0
24088,24,0
24089,70,0
24090,11,0
24091,26,1
24092,11,-1
24093,53,0
24094,10,0
24095,33,0
24096,5,3
24097,67,0
24098,98,0
24099,10,0
24100,35,-1
24101,18,-1
24102,24,0
24103,22,-1
24104,8,0
24105,50,0
24106,56,0
24107,12,0
24108,27,0
24109,12,0
24110,10,0
24111,48,1
24112,53,0
24113,81,-1
24114,56,0
24115,68,0
24116,38,0
24117,29,2
24118,56,3
24119,32,0
24120,14,0
24121,6,0
24122,42,0
24123,5,-1
24124,7,2
24125,16,-1
24126,59,0
24127,138,-1
24128,25,-1
24129,76,-1
24130,87,-1
24131,5,-1
24132,114,0
24133,56,0
24134,19,0
24135,3,-1
24136,19,0
24137,45,0
24138,35,0
24139,26,0
24140,18,3
24141,4,4
24142,20,-1
24143,34,0
24144,74,-1
24145,14,-1
24146,21,0
24147,48,0
24148,17,0
24149,19,0
24150,63,3
24151,11,0
24152,20,0
24153,5,1
24154,9,0
24155,44,0
24156,13,0
24157,21,-1
24158,44,0
24159,12,-1
24160,7,0
24161,8,0
24162,66,-1
24163,8,0
24164,11,0
24165,13,-1
24166,24,3
24167,36,1
24168,38,0
24169,107,2
24170,9,0
24171,33,0
24172,6,-1
24173,33,0
24174,101,0
24175,21,0
24201,22,3
24202,2,0
24203,8,-1
24204,22,1
24205,26,4
24206,30,0
24207,63,0
24208,27,0
24209,40,0
24210,19,-1
24211,30,2
24212,13,-1
24213,8,0
24214,24,1
24215,5,0
24216,17,-1
24217,7,0
24218,21,2
24219,15,0
24220,22,0
24221,4,-1
24222,13,1
24223,31,0
24224,7,0
24225,8,0
24226,4,-1
24227,10,1
24228,7,4
24229,21,0
24230,19,1
24231,15,-1
24232,37,2
24233,51,3
24234,13,0
24235,16,0
24236,34,0
24237,7,-1
24238,10,0
24239,32,-1
24240,21,3
24241,29,0
24242,26,0
24243,38,-1
24244,63,0
24245,17,0
24246,44,0
24247,40,0
24248,33,0
24249,3,-1
24250,8,0
24251,31,0
24252,4,0
24253,66,0
24254,5,0
24255,53,0
24256,56,0
24257,24,0
24258,19,1
24259,30,0
24260,42,0
24261,5,-1
24262,14,3
24263,33,0
24264,17,0
24265,18,3
24266,49,0
24267,21,3
24268,6,0
24269,13,-1
24270,20,0
24271,8,-1
24272,42,2
24273,24,0
24274,63,0
24275,15,0
24301,17,-1
24302,10,2
24303,27,0
24304,11,-1
24305,3,-1
24306,3,-1
24307,37,0
24308,23,0
24309,54,0
24310,70,-1
24311,24,-1
24312,19,0
24313,76,1
24314,62,0
24315,42,4
24316,14,-1
24317,182,3
24318,15,0
24319,20,0
24320,18,0
24321,51,3
24322,17,4
24323,45,0
24324,11,3
24325,37,0
24326,11,-1
24327,102,0
24328,121,0
24329,71,0
24330,58,0
24331,7,0
24332,9,-1
24333,20,0
24334,14,0
24335,36,0
24336,8,-1
24337,10,3
24338,28,-1
24339,96,0
24340,48,-1
24341,31,0
24342,63,-1
24343,10,-1
24344,16,-1
24345,8,-1
24346,6,0
24347,10,-1
24348,48,3
24349,71,0
24350,33,0
24376,4,0
24377,23,0
24378,7,-1
24379,34,0
24380,16,3
24381,10,0
24382,37,0
24383,119,-1
24384,24,0
24385,7,0
24386,35,-1
24387,7,0
24388,3,-1
24389,46,3
24390,21,0
24391,26,0
24392,33,1
24393,22,0
24394,15,0
24395,40,0
24396,5,-1
24397,4,-1
24398,13,0
24399,5,-1
24400,17,0
24401,6,0
24402,24,0
24403,17,0
24404,2,-1
24405,9,0
24406,17,0
24407,53,0
24408,9,-1
24409,14,0
24410,18,0
24411,21,0
24412,9,0
24413,5,-1
24414,68,0
24415,18,-1
24416,52,0
24417,19,-1
24418,12,0
24419,33,0
24420,10,0
24421,26,-1
24422,25,0
24423,73,0
24424,39,3
24425,4,-1
24426,16,-1
24427,13,0
24428,105,-1
24429,10,0
24430,18,-1
24431,17,3
24432,33,0
24433,44,0
24434,15,-1
24435,30,0
24436,48,0
24437,79,0
24438,60,3
24439,24,-1
24440,24,-1
24441,12,0
24442,8,-1
24443,53,0
24444,30,-1
24445,28,-1
24446,48,0
24447,18,-1
24448,116,0
24449,33,0
24450,4,4
24476,16,-1
24477,10,0
24478,16,4
24479,9,-1
24480,42,0
24481,36,0
24482,6,-1
24483,30,-1
24484,14,4
24485,19,1
24486,23,1
24487,17,-1
24488,27,0
24489,46,0
24490,31,0
24491,4,0
24492,30,2
24493,57,0
24494,2,0
24495,14,0
24496,62,1
24497,12,0
24498,20,0
24499,27,-1
24500,12,-1
24501,9,0
24502,37,4
24503,33,3
24504,15,3
24505,28,0
24506,28,0
24507,192,0
24508,20,0
24509,28,-1
24510,43,0
24511,54,-1
24512,24,0
24513,2,0
24514,21,0
24515,90,0
24516,49,0
24517,10,-1
24518,29,2
24519,123,-1
24520,19,2
24521,13,4
24522,33,0
24523,13,-1
24524,23,0
24525,32,2
24551,27,0
24552,95,0
24553,117,1
24554,26,3
24555,238,-1
24556,49,0
24557,52,3
24558,11,-1
24559,5,0
24560,108,0
24561,51,0
24562,24,0
24563,20,-1
24564,18,0
24565,18,-1
24566,19,1
24567,10,-1
24568,0,0
24569,19,0
24570,5,-1
24571,33,-1
24572,20,1
24573,21,0
24574,40,0
24575,9,-1
24576,6,-1
24577,22,-1
24578,15,0
24579,123,0
24580,6,-1
24581,9,0
24582,5,-1
24583,29,3
24584,9,0
24585,33,0
24586,18,-1
24587,12,-1
24588,44,0
24589,17,-1
24590,27,0
24591,38,3
24592,27,0
24593,11,-1
24594,19,0
24595,6,1
24596,31,0
24597,9,-1
24598,20,0
24599,8,2
24600,9,-1
24701,42,-1
24702,4,-1
24703,9,-1
24704,26,0
24705,26,0
24706,13,0
24707,13,0
24708,4,-1
24709,62,1
24710,21,0
24711,24,0
24712,13,3
24713,6,0
24714,8,0
24715,4,3
24716,8,3
24717,29,0
24718,26,-1
24719,22,2
24720,49,3
24721,10,0
24722,9,3
24723,35,1
24724,40,3
24725,27,0
24726,7,3
24727,3,-1
24728,5,0
24729,77,0
24730,62,0
24731,14,0
24732,37,0
24733,15,0
24734,38,0
24735,15,0
24736,123,-1
24737,30,-1
24738,57,-1
24739,12,0
24740,11,0
24741,31,-1
24742,42,4
24743,0,0
24744,25,0
24745,17,0
24746,15,0
24747,19,-1
24748,13,-1
24749,8,3
24750,3,3
24751,19,-1
24752,6,0
24753,5,0
24754,42,-1
24755,17,0
24756,25,0
24757,13,4
24758,8,0
24759,26,-1
24760,16,0
24761,13,1
24762,128,0
24763,61,0
24764,16,2
24765,17,3
24766,61,0
24767,16,0
24768,89,0
24769,8,0
24770,18,-1
24771,15,0
24772,24,0
24773,34,0
24774,5,-1
24775,51,3
24826,17,-1
24827,17,0
24828,12,0
24829,3,-1
24830,5,-1
24831,19,-1
24832,15,0
24833,30,0
24834,32,-1
24835,54,0
24836,10,-1
24837,18,0
24838,36,-1
24839,28,-1
24840,24,0
24841,46,-1
24842,59,4
24843,6,-1
24844,7,-1
24845,42,0
24846,44,0
24847,20,0
24848,36,3
24849,65,0
24850,11,0
24851,17,0
24852,3,-1
24853,9,1
24854,45,0
24855,9,2
24856,19,-1
24857,39,0
24858,4,1
24859,9,0
24860,11,-1
24861,42,3
24862,33,2
24863,30,0
24864,39,0
24865,44,1
24866,19,-1
24867,3,-1
24868,22,0
24869,9,-1
24870,42,-1
24871,17,0
24872,14,0
24873,2,0
24874,14,0
24875,21,-1
24876,15,0
24877,90,0
24878,18,0
24879,7,0
24880,4,-1
24881,19,-1
24882,21,0
24883,49,0
24884,33,-1
24885,10,0
24886,32,0
24887,26,0
24888,21,0
24889,8,0
24890,7,-1
24891,12,0
24892,3,-1
24893,27,0
24894,28,0
24895,9,3
24896,43,0
24897,33,0
24898,18,0
24899,11,-1
24900,16,4
24951,13,3
24952,33,0
24953,34,-1
24954,118,0
24955,15,0
24956,12,0
24957,20,0
24958,44,0
24959,27,0
24960,38,-1
24961,4,0
24962,57,0
24963,10,-1
24964,12,-1
24965,17,0
24966,37,-1
24967,10,0
24968,16,0
24969,4,-1
24970,20,0
24971,3,0
24972,54,-1
24973,22,0
24974,7,0
24975,26,0
24976,10,-1
24977,22,-1
24978,3,-1
24979,132,3
24980,19,4
24981,60,0
24982,17,0
24983,6,-1
24984,24,0
24985,25,0
24986,54,-1
24987,2,-1
24988,6,0
24989,20,0
24990,28,0
24991,38,-1
24992,22,0
24993,45,2
24994,47,0
24995,73,0
24996,38,0
24997,30,0
24998,182,-1
24999,20,-1
25000,2,0
25001,19,3
25002,13,-1
25003,20,-1
25004,6,-1
25005,117,-1
25006,19,-1
25007,7,-1
25008,3,-1
25009,3,3
25010,2,2
25011,43,0
25012,28,-1
25013,67,0
25014,28,0
25015,5,-1
25016,17,0
25017,43,0
25018,16,0
25019,4,-1
25020,58,0
25021,3,0
25022,24,1
25023,13,0
25024,15,0
25025,9,0
25026,11,-1
25027,15,-1
25028,3,0
25029,129,-1
25030,10,-1
25031,17,0
25032,43,0
25033,26,-1
25034,14,-1
25035,67,0
25036,40,1
25037,18,0
25038,26,2
25039,0,-1
25040,37,0
25041,57,0
25042,8,0
25043,83,0
25044,57,1
25045,49,0
25046,15,-1
25047,52,0
25048,9,0
25049,41,-1
25050,7,0
25126,6,0
25127,14,0
25128,20,-1
25129,18,0
25130,10,0
25131,7,0
25132,12,3
25133,19,0
25134,14,0
25135,12,0
25136,21,0
25137,31,0
25138,7,0
25139,23,-1
25140,3,0
25141,18,0
25142,4,-1
25143,28,0
25144,20,2
25145,17,0
25146,15,-1
25147,14,0
25148,22,4
25149,8,0
25150,15,0
25201,6,-1
25202,18,0
25203,2,0
25204,6,-1
25205,7,-1
25206,8,-1
25207,21,0
25208,29,0
25209,8,0
25210,12,-1
25211,11,0
25212,19,0
25213,5,2
25214,37,0
25215,22,-1
25216,19,0
25217,34,0
25218,72,0
25219,31,-1
25220,14,-1
25221,21,0
25222,57,-1
25223,18,0
25224,26,0
25225,32,0
25301,4,0
25302,32,-1
25303,19,0
